IMG_0667.JPEG,27.82005,-15.58577
IMG_0775_Moment.jpg,59.83732,10.79972
IMG_0788_Moment.jpg,27.89724,-15.56437
IMG_0790_Moment.jpg,27.89738,-15.56422
IMG_0793_Moment.jpg,27.90022,-15.56656
IMG_0809_Moment.jpg,27.94587,-15.59919
IMG_0814_Moment.jpg,27.95349,-15.59293
IMG_0823_Moment.jpg,28.00570,-15.59970
IMG_0829_Moment.jpg,28.07232,-15.66423
IMG_0840_Moment.jpg,28.07724,-15.66929
IMG_1323.JPEG,27.99660,-15.61538
IMG_1598.JPEG,28.04458,-15.65425
